county_name,Year,Series,Permits
Henry,1993,Single-family,1956.0
Henry,1994,All,1878.0
Henry,1994,Multi-family,30.0
Henry,1994,Single-family,1848.0
Henry,1995,All,2133.0
Henry,1995,Multi-family,30.0
Henry,1995,Single-family,2103.0
Henry,1996,All,2977.0
Henry,1996,Multi-family,298.0
Henry,1996,Single-family,2679.0
Henry,1997,All,2590.0
Henry,1997,Multi-family,20.0
Henry,1997,Single-family,2570.0
Henry,1998,All,3680.0
Henry,1998,Multi-family,828.0
Henry,1998,Single-family,2852.0
Henry,1999,All,3443.0
Henry,1999,Multi-family,536.0
Henry,1999,Single-family,2907.0
Henry,2000,All,4130.0
Henry,2000,Multi-family,729.0
Henry,2000,Single-family,3401.0
Henry,2001,All,3781.0
Henry,2001,Multi-family,260.0
Henry,2001,Single-family,3521.0
Henry,2002,All,4689.0
Henry,2002,Multi-family,628.0
Henry,2002,Single-family,4061.0
Henry,2003,All,4466.0
Henry,2003,Multi-family,702.0
Henry,2003,Single-family,3764.0
Henry,2004,All,3855.0
Henry,2004,Multi-family,264.0
Henry,2004,Single-family,3591.0
Henry,2005,All,3903.0
Henry,2005,Multi-family,206.0
Henry,2005,Single-family,3697.0
Henry,2006,All,3165.0
Henry,2006,Multi-family,173.0
Henry,2006,Single-family,2992.0
Henry,2007,All,2418.0
Henry,2007,Multi-family,766.0
Henry,2007,Single-family,1652.0
Henry,2008,All,737.0
Henry,2008,Multi-family,258.0
Henry,2008,Single-family,479.0
Henry,2009,All,247.0
Henry,2009,Multi-family,4.0
Henry,2009,Single-family,243.0
Henry,2010,All,260.0
Henry,2010,Multi-family,0.0
Henry,2010,Single-family,260.0
Henry,2011,All,250.0
Henry,2011,Multi-family,66.0
Henry,2011,Single-family,184.0
Henry,2012,All,208.0
Henry,2012,Multi-family,0.0
Henry,2012,Single-family,208.0
Henry,2013,All,694.0
Henry,2013,Multi-family,60.0
Henry,2013,Single-family,634.0
Henry,2014,All,1047.0
Henry,2014,Multi-family,0.0
Henry,2014,Single-family,1047.0
Henry,2015,All,1269.0
Henry,2015,Multi-family,4.0
Henry,2015,Single-family,1265.0
Henry,2016,All,1454.0
Henry,2016,Multi-family,60.0
Henry,2016,Single-family,1394.0
Henry,2017,All,1571.0
Henry,2017,Multi-family,0.0
Henry,2017,Single-family,1571.0
Henry,2018,All,1905.0
Henry,2018,Multi-family,0.0
Henry,2018,Single-family,1905.0
Henry,2019,All,1821.0
Henry,2019,Multi-family,132.0
Henry,2019,Single-family,1689.0
Henry,2020,All,1867.0
Henry,2020,Multi-family,97.0
Henry,2020,Single-family,1770.0
Henry,2021,All,2486.0
Henry,2021,Multi-family,368.0
Henry,2021,Single-family,2118.0
Henry,2022,All,2915.0
Henry,2022,Multi-family,1320.0
Henry,2022,Single-family,1595.0
Henry,2023,All,2131.0
Henry,2023,Multi-family,450.0
Henry,2023,Single-family,1681.0
Henry,2024,All,1989.0
Henry,2024,Multi-family,92.0
Henry,2024,Single-family,1897.0
Henry,2024,All,1989.0
Henry,2024,Multi-family,92.0
Henry,2024,Single-family,1897.0
Metro,1980,All,21262.0
Metro,1980,Multi-family,5778.0
Metro,1980,Single-family,15484.0
Metro,1981,All,17915.0
Metro,1981,Multi-family,5749.0
Metro,1981,Single-family,12166.0
Metro,1982,All,23348.0
Metro,1982,Multi-family,6708.0
Metro,1982,Single-family,16640.0
Metro,1983,All,43791.0
Metro,1983,Multi-family,15604.0
Metro,1983,Single-family,28187.0
Metro,1984,All,47503.0
Metro,1984,Multi-family,18042.0
Metro,1984,Single-family,29461.0
Metro,1985,All,47221.0
Metro,1985,Multi-family,17053.0
Metro,1985,Single-family,30168.0
Metro,1986,All,49828.0
Metro,1986,Multi-family,17707.0
Metro,1986,Single-family,32121.0
Metro,1987,All,40284.0
Metro,1987,Multi-family,12421.0
Metro,1987,Single-family,27863.0
Metro,1988,All,40199.0
Metro,1988,Multi-family,15298.0
Metro,1988,Single-family,24901.0
Metro,1989,All,29646.0
Metro,1989,Multi-family,11006.0
Metro,1989,Single-family,18640.0
Metro,1990,All,23147.0
Metro,1990,Multi-family,5780.0
Metro,1990,Single-family,17367.0
Metro,1991,All,20117.0
Metro,1991,Multi-family,1803.0
Metro,1991,Single-family,18314.0
Metro,1992,All,24080.0
Metro,1992,Multi-family,847.0
Metro,1992,Single-family,23233.0
Metro,1993,All,30266.0
Metro,1993,Multi-family,3310.0
Metro,1993,Single-family,26956.0
Metro,1994,All,34367.0
Metro,1994,Multi-family,8015.0
Metro,1994,Single-family,26352.0
Metro,1995,All,40836.0
Metro,1995,Multi-family,12728.0
Metro,1995,Single-family,28108.0
Metro,1996,All,40357.0
Metro,1996,Multi-family,10421.0
Metro,1996,Single-family,29936.0
Metro,1997,All,41053.0
Metro,1997,Multi-family,10589.0
Metro,1997,Single-family,30464.0
Metro,1998,All,47377.0
Metro,1998,Multi-family,10960.0
Metro,1998,Single-family,36417.0
Metro,1999,All,49231.0
Metro,1999,Multi-family,11098.0
Metro,1999,Single-family,38133.0
Metro,2000,All,52027.0
Metro,2000,Multi-family,15939.0
Metro,2000,Single-family,36088.0
Metro,2001,All,51612.0
Metro,2001,Multi-family,14767.0
Metro,2001,Single-family,36845.0
Metro,2002,All,53164.0
Metro,2002,Multi-family,15459.0
Metro,2002,Single-family,37705.0
Metro,2003,All,50933.0
Metro,2003,Multi-family,10237.0
Metro,2003,Single-family,40696.0
Metro,2004,All,58490.0
Metro,2004,Multi-family,16118.0
Metro,2004,Single-family,42372.0
Metro,2005,All,56729.0
Metro,2005,Multi-family,10925.0
Metro,2005,Single-family,45804.0
Metro,2006,All,53978.0
Metro,2006,Multi-family,13987.0
Metro,2006,Single-family,39991.0
Metro,2007,All,35932.0
Metro,2007,Multi-family,13231.0
Metro,2007,Single-family,22701.0
Metro,2008,All,15930.0
Metro,2008,Multi-family,7240.0
Metro,2008,Single-family,8690.0
Metro,2009,All,4976.0
Metro,2009,Multi-family,1045.0
Metro,2009,Single-family,3931.0
Metro,2010,All,6056.0
Metro,2010,Multi-family,955.0
Metro,2010,Single-family,5101.0
Metro,2011,All,7288.0
Metro,2011,Multi-family,2216.0
Metro,2011,Single-family,5072.0
Metro,2012,All,12973.0
Metro,2012,Multi-family,5077.0
Metro,2012,Single-family,7896.0
Metro,2013,All,21177.0
Metro,2013,Multi-family,8793.0
Metro,2013,Single-family,12384.0
Metro,2014,All,23186.0
Metro,2014,Multi-family,9572.0
Metro,2014,Single-family,13614.0
Metro,2015,All,26050.0
Metro,2015,Multi-family,10126.0
Metro,2015,Single-family,15924.0
Metro,2016,All,30766.0
Metro,2016,Multi-family,12893.0
Metro,2016,Single-family,17873.0
Metro,2017,All,27451.0
Metro,2017,Multi-family,8708.0
Metro,2017,Single-family,18743.0
Metro,2018,All,31251.0
Metro,2018,Multi-family,11996.0
Metro,2018,Single-family,19255.0
Metro,2019,All,24428.0
Metro,2019,Multi-family,5878.0
Metro,2019,Single-family,18550.0
Metro,2020,All,22839.0
Metro,2020,Multi-family,3195.0
Metro,2020,Single-family,19644.0
Metro,2021,All,27161.0
Metro,2021,Multi-family,6332.0
Metro,2021,Single-family,20829.0
Metro,2022,All,36572.0
Metro,2022,Multi-family,19032.0
Metro,2022,Single-family,17540.0
Metro,2023,All,28595.0
Metro,2023,Multi-family,13085.0
Metro,2023,Single-family,15510.0
Metro,2024,All,29482.0
Metro,2024,Multi-family,13115.0
Metro,2024,Single-family,16367.0
Rockdale,1980,All,525.0
Rockdale,1980,Multi-family,130.0
Rockdale,1980,Single-family,395.0
Rockdale,1981,All,273.0
Rockdale,1981,Multi-family,6.0
Rockdale,1981,Single-family,267.0
Rockdale,1982,All,355.0
Rockdale,1982,Multi-family,87.0
Rockdale,1982,Single-family,268.0
Rockdale,1983,All,581.0
Rockdale,1983,Multi-family,144.0
Rockdale,1983,Single-family,437.0
Rockdale,1984,All,711.0
Rockdale,1984,Multi-family,104.0
Rockdale,1984,Single-family,607.0
Rockdale,1985,All,879.0
Rockdale,1985,Multi-family,185.0
Rockdale,1985,Single-family,694.0
Rockdale,1986,All,1343.0
Rockdale,1986,Multi-family,306.0
Rockdale,1986,Single-family,1037.0
Rockdale,1987,All,1086.0
Rockdale,1987,Multi-family,115.0
Rockdale,1987,Single-family,971.0
Rockdale,1988,All,1068.0
Rockdale,1988,Multi-family,318.0
Rockdale,1988,Single-family,750.0
Rockdale,1989,All,562.0
Rockdale,1989,Multi-family,2.0
Rockdale,1989,Single-family,560.0
Rockdale,1990,All,635.0
Rockdale,1990,Multi-family,4.0
Rockdale,1990,Single-family,631.0
Rockdale,1991,All,473.0
Rockdale,1991,Multi-family,2.0
Rockdale,1991,Single-family,471.0
Rockdale,1992,All,523.0
Rockdale,1992,Multi-family,4.0
Rockdale,1992,Single-family,519.0
Rockdale,1993,All,538.0
Rockdale,1993,Multi-family,0.0
Rockdale,1993,Single-family,538.0
Rockdale,1994,All,535.0
Rockdale,1994,Multi-family,0.0
Rockdale,1994,Single-family,535.0
Rockdale,1995,All,908.0
Rockdale,1995,Multi-family,461.0
Rockdale,1995,Single-family,447.0
Rockdale,1996,All,416.0
Rockdale,1996,Multi-family,8.0
Rockdale,1996,Single-family,408.0
Rockdale,1997,All,719.0
Rockdale,1997,Multi-family,292.0
Rockdale,1997,Single-family,427.0
Rockdale,1998,All,516.0
Rockdale,1998,Multi-family,9.0
Rockdale,1998,Single-family,507.0
Rockdale,1999,All,915.0
Rockdale,1999,Multi-family,458.0
Rockdale,1999,Single-family,457.0
Rockdale,2000,All,766.0
Rockdale,2000,Multi-family,312.0
Rockdale,2000,Single-family,454.0
Rockdale,2001,All,807.0
Rockdale,2001,Multi-family,240.0
Rockdale,2001,Single-family,567.0
Rockdale,2002,All,1033.0
Rockdale,2002,Multi-family,10.0
Rockdale,2002,Single-family,1023.0
Rockdale,2003,All,903.0
Rockdale,2003,Multi-family,20.0
Rockdale,2003,Single-family,883.0
Rockdale,2004,All,633.0
Rockdale,2004,Multi-family,0.0
Rockdale,2004,Single-family,633.0
Rockdale,2005,All,1021.0
Rockdale,2005,Multi-family,16.0
Rockdale,2005,Single-family,1005.0
Rockdale,2006,All,1034.0
Rockdale,2006,Multi-family,24.0
Rockdale,2006,Single-family,1010.0
Rockdale,2007,All,608.0
Rockdale,2007,Multi-family,6.0
Rockdale,2007,Single-family,602.0
Rockdale,2008,All,154.0
Rockdale,2008,Multi-family,2.0
Rockdale,2008,Single-family,152.0
Rockdale,2009,All,67.0
Rockdale,2009,Multi-family,8.0
Rockdale,2009,Single-family,59.0
Rockdale,2010,All,40.0
Rockdale,2010,Multi-family,0.0
Rockdale,2010,Single-family,40.0
Rockdale,2011,All,30.0
Rockdale,2011,Multi-family,0.0
Rockdale,2011,Single-family,30.0
Rockdale,2012,All,36.0
Rockdale,2012,Multi-family,0.0
Rockdale,2012,Single-family,36.0
Rockdale,2013,All,81.0
Rockdale,2013,Multi-family,0.0
Rockdale,2013,Single-family,81.0
Rockdale,2014,All,133.0
Rockdale,2014,Multi-family,0.0
Rockdale,2014,Single-family,133.0
Rockdale,2015,All,138.0
Rockdale,2015,Multi-family,0.0
Rockdale,2015,Single-family,138.0
Rockdale,2016,All,200.0
Rockdale,2016,Multi-family,0.0
Rockdale,2016,Single-family,200.0
Rockdale,2017,All,280.0
Rockdale,2017,Multi-family,20.0
Rockdale,2017,Single-family,260.0
Rockdale,2018,All,304.0
Rockdale,2018,Multi-family,4.0
Rockdale,2018,Single-family,300.0
Rockdale,2019,All,275.0
Rockdale,2019,Multi-family,0.0
Rockdale,2019,Single-family,275.0
Rockdale,2020,All,269.0
Rockdale,2020,Multi-family,0.0
Rockdale,2020,Single-family,269.0
Rockdale,2021,All,218.0
Rockdale,2021,Multi-family,0.0
Rockdale,2021,Single-family,218.0
Rockdale,2022,All,1024.0
Rockdale,2022,Multi-family,564.0
Rockdale,2022,Single-family,460.0
Rockdale,2023,All,385.0
Rockdale,2023,Multi-family,0.0
Rockdale,2023,Single-family,385.0
Rockdale,2024,All,483.0
Rockdale,2024,Multi-family,0.0
Rockdale,2024,Single-family,483.0
Rockdale,2024,All,483.0
Rockdale,2024,Multi-family,0.0
Rockdale,2024,Single-family,483.0
