city,month_year,date,Series,Permits
Powder Springs,Jul 2023,2023-07-01,Multi-Family,0.0
Powder Springs,Jul 2023,2023-07-01,Single-Family,19.0
Powder Springs,Aug 2023,2023-08-01,Multi-Family,10.0
Powder Springs,Aug 2023,2023-08-01,Single-Family,19.0
Powder Springs,Sep 2023,2023-09-01,Multi-Family,8.0
Powder Springs,Sep 2023,2023-09-01,Single-Family,12.0
Powder Springs,Oct 2023,2023-10-01,Multi-Family,0.0
Powder Springs,Oct 2023,2023-10-01,Single-Family,5.0
Powder Springs,Nov 2023,2023-11-01,Multi-Family,25.0
Powder Springs,Nov 2023,2023-11-01,Single-Family,6.0
Powder Springs,Dec 2023,2023-12-01,Multi-Family,32.0
Powder Springs,Dec 2023,2023-12-01,Single-Family,6.0
Powder Springs,Jan 2024,2024-01-01,Multi-Family,29.0
Powder Springs,Jan 2024,2024-01-01,Single-Family,7.0
Powder Springs,Feb 2024,2024-02-01,Multi-Family,0.0
Powder Springs,Feb 2024,2024-02-01,Single-Family,4.0
Powder Springs,Mar 2024,2024-03-01,Multi-Family,0.0
Powder Springs,Mar 2024,2024-03-01,Single-Family,25.0
Powder Springs,Apr 2024,2024-04-01,Multi-Family,0.0
Powder Springs,Apr 2024,2024-04-01,Single-Family,16.0
Powder Springs,May 2024,2024-05-01,Multi-Family,0.0
Powder Springs,May 2024,2024-05-01,Single-Family,23.0
Powder Springs,Jun 2024,2024-06-01,Multi-Family,0.0
Powder Springs,Jun 2024,2024-06-01,Single-Family,12.0
Powder Springs,Jul 2024,2024-07-01,Multi-Family,6.0
Powder Springs,Jul 2024,2024-07-01,Single-Family,17.0
Powder Springs,Aug 2024,2024-08-01,Multi-Family,8.0
Powder Springs,Aug 2024,2024-08-01,Single-Family,13.0
Powder Springs,Sep 2024,2024-09-01,Multi-Family,5.0
Powder Springs,Sep 2024,2024-09-01,Single-Family,11.0
Riverdale,Apr 2023,2023-04-01,Multi-Family,0.0
Riverdale,Apr 2023,2023-04-01,Single-Family,0.0
Riverdale,May 2023,2023-05-01,Multi-Family,0.0
Riverdale,May 2023,2023-05-01,Single-Family,0.0
Riverdale,Jun 2023,2023-06-01,Multi-Family,0.0
Riverdale,Jun 2023,2023-06-01,Single-Family,0.0
Riverdale,Jul 2023,2023-07-01,Multi-Family,0.0
Riverdale,Jul 2023,2023-07-01,Single-Family,0.0
Riverdale,Aug 2023,2023-08-01,Multi-Family,0.0
Riverdale,Aug 2023,2023-08-01,Single-Family,0.0
Riverdale,Sep 2023,2023-09-01,Multi-Family,0.0
Riverdale,Sep 2023,2023-09-01,Single-Family,0.0
Riverdale,Oct 2023,2023-10-01,Multi-Family,0.0
Riverdale,Oct 2023,2023-10-01,Single-Family,0.0
Riverdale,Nov 2023,2023-11-01,Multi-Family,0.0
Riverdale,Nov 2023,2023-11-01,Single-Family,0.0
Riverdale,Dec 2023,2023-12-01,Multi-Family,0.0
Riverdale,Dec 2023,2023-12-01,Single-Family,0.0
Riverdale,Jan 2024,2024-01-01,Multi-Family,0.0
Riverdale,Jan 2024,2024-01-01,Single-Family,0.0
Riverdale,Feb 2024,2024-02-01,Multi-Family,0.0
Riverdale,Feb 2024,2024-02-01,Single-Family,0.0
Riverdale,Mar 2024,2024-03-01,Multi-Family,0.0
Riverdale,Mar 2024,2024-03-01,Single-Family,0.0
Riverdale,Apr 2024,2024-04-01,Multi-Family,0.0
Riverdale,Apr 2024,2024-04-01,Single-Family,0.0
Riverdale,May 2024,2024-05-01,Multi-Family,0.0
Riverdale,May 2024,2024-05-01,Single-Family,0.0
Riverdale,Jun 2024,2024-06-01,Multi-Family,0.0
Riverdale,Jun 2024,2024-06-01,Single-Family,0.0
Riverdale,Jul 2024,2024-07-01,Multi-Family,0.0
Riverdale,Jul 2024,2024-07-01,Single-Family,0.0
Riverdale,Aug 2024,2024-08-01,Multi-Family,0.0
Riverdale,Aug 2024,2024-08-01,Single-Family,0.0
Riverdale,Sep 2024,2024-09-01,Multi-Family,0.0
Riverdale,Sep 2024,2024-09-01,Single-Family,0.0
Roswell,Apr 2023,2023-04-01,Multi-Family,0.0
Roswell,Apr 2023,2023-04-01,Single-Family,8.0
Roswell,May 2023,2023-05-01,Multi-Family,0.0
Roswell,May 2023,2023-05-01,Single-Family,4.0
Roswell,Jun 2023,2023-06-01,Multi-Family,0.0
Roswell,Jun 2023,2023-06-01,Single-Family,2.0
Roswell,Jul 2023,2023-07-01,Multi-Family,0.0
Roswell,Jul 2023,2023-07-01,Single-Family,9.0
Roswell,Aug 2023,2023-08-01,Multi-Family,0.0
Roswell,Aug 2023,2023-08-01,Single-Family,3.0
Roswell,Sep 2023,2023-09-01,Multi-Family,0.0
Roswell,Sep 2023,2023-09-01,Single-Family,2.0
Roswell,Oct 2023,2023-10-01,Multi-Family,0.0
Roswell,Oct 2023,2023-10-01,Single-Family,5.0
Roswell,Nov 2023,2023-11-01,Multi-Family,2.0
Roswell,Nov 2023,2023-11-01,Single-Family,7.0
Roswell,Dec 2023,2023-12-01,Multi-Family,0.0
Roswell,Dec 2023,2023-12-01,Single-Family,9.0
Roswell,Jan 2024,2024-01-01,Multi-Family,2.0
Roswell,Jan 2024,2024-01-01,Single-Family,7.0
Roswell,Feb 2024,2024-02-01,Multi-Family,0.0
Roswell,Feb 2024,2024-02-01,Single-Family,10.0
Roswell,Mar 2024,2024-03-01,Multi-Family,0.0
Roswell,Mar 2024,2024-03-01,Single-Family,6.0
Roswell,Apr 2024,2024-04-01,Multi-Family,0.0
Roswell,Apr 2024,2024-04-01,Single-Family,15.0
Roswell,May 2024,2024-05-01,Multi-Family,0.0
Roswell,May 2024,2024-05-01,Single-Family,22.0
Roswell,Jun 2024,2024-06-01,Multi-Family,0.0
Roswell,Jun 2024,2024-06-01,Single-Family,33.0
Roswell,Jul 2024,2024-07-01,Multi-Family,0.0
Roswell,Jul 2024,2024-07-01,Single-Family,40.0
Roswell,Aug 2024,2024-08-01,Multi-Family,0.0
Roswell,Aug 2024,2024-08-01,Single-Family,14.0
Roswell,Sep 2024,2024-09-01,Multi-Family,0.0
Roswell,Sep 2024,2024-09-01,Single-Family,4.0
Sandy Springs,Apr 2023,2023-04-01,Multi-Family,0.0
Sandy Springs,Apr 2023,2023-04-01,Single-Family,14.0
Sandy Springs,May 2023,2023-05-01,Multi-Family,0.0
Sandy Springs,May 2023,2023-05-01,Single-Family,10.0
Sandy Springs,Jun 2023,2023-06-01,Multi-Family,0.0
Sandy Springs,Jun 2023,2023-06-01,Single-Family,15.0
Sandy Springs,Jul 2023,2023-07-01,Multi-Family,0.0
Sandy Springs,Jul 2023,2023-07-01,Single-Family,1.0
Sandy Springs,Aug 2023,2023-08-01,Multi-Family,0.0
Sandy Springs,Aug 2023,2023-08-01,Single-Family,2.0
Sandy Springs,Sep 2023,2023-09-01,Multi-Family,0.0
Sandy Springs,Sep 2023,2023-09-01,Single-Family,3.0
Sandy Springs,Oct 2023,2023-10-01,Multi-Family,0.0
Sandy Springs,Oct 2023,2023-10-01,Single-Family,3.0
Sandy Springs,Nov 2023,2023-11-01,Multi-Family,0.0
Sandy Springs,Nov 2023,2023-11-01,Single-Family,1.0
Sandy Springs,Dec 2023,2023-12-01,Multi-Family,0.0
Sandy Springs,Dec 2023,2023-12-01,Single-Family,4.0
Sandy Springs,Jan 2024,2024-01-01,Multi-Family,0.0
Sandy Springs,Jan 2024,2024-01-01,Single-Family,2.0
Sandy Springs,Feb 2024,2024-02-01,Multi-Family,0.0
Sandy Springs,Feb 2024,2024-02-01,Single-Family,9.0
Sandy Springs,Mar 2024,2024-03-01,Multi-Family,0.0
Sandy Springs,Mar 2024,2024-03-01,Single-Family,8.0
Sandy Springs,Apr 2024,2024-04-01,Multi-Family,0.0
Sandy Springs,Apr 2024,2024-04-01,Single-Family,3.0
Sandy Springs,May 2024,2024-05-01,Multi-Family,286.0
Sandy Springs,May 2024,2024-05-01,Single-Family,4.0
Sandy Springs,Jun 2024,2024-06-01,Multi-Family,0.0
Sandy Springs,Jun 2024,2024-06-01,Single-Family,4.0
Sandy Springs,Jul 2024,2024-07-01,Multi-Family,0.0
Sandy Springs,Jul 2024,2024-07-01,Single-Family,7.0
Sandy Springs,Aug 2024,2024-08-01,Multi-Family,0.0
Sandy Springs,Aug 2024,2024-08-01,Single-Family,7.0
Sandy Springs,Sep 2024,2024-09-01,Multi-Family,0.0
Sandy Springs,Sep 2024,2024-09-01,Single-Family,4.0
Smyrna,Apr 2023,2023-04-01,Multi-Family,0.0
Smyrna,Apr 2023,2023-04-01,Single-Family,21.0
Smyrna,May 2023,2023-05-01,Multi-Family,0.0
Smyrna,May 2023,2023-05-01,Single-Family,16.0
Smyrna,Jun 2023,2023-06-01,Multi-Family,0.0
Smyrna,Jun 2023,2023-06-01,Single-Family,20.0
Smyrna,Jul 2023,2023-07-01,Multi-Family,0.0
Smyrna,Jul 2023,2023-07-01,Single-Family,32.0
Smyrna,Aug 2023,2023-08-01,Multi-Family,0.0
Smyrna,Aug 2023,2023-08-01,Single-Family,4.0
Smyrna,Sep 2023,2023-09-01,Multi-Family,0.0
Smyrna,Sep 2023,2023-09-01,Single-Family,22.0
Smyrna,Oct 2023,2023-10-01,Multi-Family,0.0
Smyrna,Oct 2023,2023-10-01,Single-Family,1.0
Smyrna,Nov 2023,2023-11-01,Multi-Family,0.0
Smyrna,Nov 2023,2023-11-01,Single-Family,28.0
Smyrna,Dec 2023,2023-12-01,Multi-Family,0.0
Smyrna,Dec 2023,2023-12-01,Single-Family,9.0
Smyrna,Jan 2024,2024-01-01,Multi-Family,0.0
Smyrna,Jan 2024,2024-01-01,Single-Family,19.0
Smyrna,Feb 2024,2024-02-01,Multi-Family,0.0
Smyrna,Feb 2024,2024-02-01,Single-Family,5.0
Smyrna,Mar 2024,2024-03-01,Multi-Family,0.0
Smyrna,Mar 2024,2024-03-01,Single-Family,11.0
Smyrna,Apr 2024,2024-04-01,Multi-Family,0.0
Smyrna,Apr 2024,2024-04-01,Single-Family,16.0
Smyrna,May 2024,2024-05-01,Multi-Family,0.0
Smyrna,May 2024,2024-05-01,Single-Family,10.0
Smyrna,Jun 2024,2024-06-01,Multi-Family,0.0
Smyrna,Jun 2024,2024-06-01,Single-Family,2.0
Smyrna,Jul 2024,2024-07-01,Multi-Family,0.0
Smyrna,Jul 2024,2024-07-01,Single-Family,2.0
Smyrna,Aug 2024,2024-08-01,Multi-Family,0.0
Smyrna,Aug 2024,2024-08-01,Single-Family,12.0
Smyrna,Sep 2024,2024-09-01,Multi-Family,0.0
Smyrna,Sep 2024,2024-09-01,Single-Family,5.0
Snellville,Apr 2023,2023-04-01,Multi-Family,0.0
Snellville,Apr 2023,2023-04-01,Single-Family,0.0
Snellville,May 2023,2023-05-01,Multi-Family,0.0
Snellville,May 2023,2023-05-01,Single-Family,11.0
Snellville,Jun 2023,2023-06-01,Multi-Family,0.0
Snellville,Jun 2023,2023-06-01,Single-Family,12.0
Snellville,Jul 2023,2023-07-01,Multi-Family,0.0
Snellville,Jul 2023,2023-07-01,Single-Family,5.0
Snellville,Aug 2023,2023-08-01,Multi-Family,0.0
Snellville,Aug 2023,2023-08-01,Single-Family,5.0
Snellville,Sep 2023,2023-09-01,Multi-Family,0.0
Snellville,Sep 2023,2023-09-01,Single-Family,12.0
Snellville,Oct 2023,2023-10-01,Multi-Family,0.0
Snellville,Oct 2023,2023-10-01,Single-Family,0.0
Snellville,Nov 2023,2023-11-01,Multi-Family,0.0
Snellville,Nov 2023,2023-11-01,Single-Family,1.0
Snellville,Dec 2023,2023-12-01,Multi-Family,0.0
Snellville,Dec 2023,2023-12-01,Single-Family,0.0
Snellville,Jan 2024,2024-01-01,Multi-Family,0.0
Snellville,Jan 2024,2024-01-01,Single-Family,11.0
Snellville,Feb 2024,2024-02-01,Multi-Family,0.0
Snellville,Feb 2024,2024-02-01,Single-Family,11.0
Snellville,Mar 2024,2024-03-01,Multi-Family,0.0
Snellville,Mar 2024,2024-03-01,Single-Family,8.0
Snellville,Apr 2024,2024-04-01,Multi-Family,0.0
Snellville,Apr 2024,2024-04-01,Single-Family,0.0
Snellville,May 2024,2024-05-01,Multi-Family,0.0
Snellville,May 2024,2024-05-01,Single-Family,0.0
Snellville,Jun 2024,2024-06-01,Multi-Family,0.0
Snellville,Jun 2024,2024-06-01,Single-Family,3.0
Snellville,Jul 2024,2024-07-01,Multi-Family,0.0
Snellville,Jul 2024,2024-07-01,Single-Family,3.0
Snellville,Aug 2024,2024-08-01,Multi-Family,0.0
Snellville,Aug 2024,2024-08-01,Single-Family,1.0
Snellville,Sep 2024,2024-09-01,Multi-Family,0.0
Snellville,Sep 2024,2024-09-01,Single-Family,1.0
South Fulton,Apr 2023,2023-04-01,Multi-Family,0.0
South Fulton,Apr 2023,2023-04-01,Single-Family,65.0
South Fulton,May 2023,2023-05-01,Multi-Family,0.0
South Fulton,May 2023,2023-05-01,Single-Family,76.0
South Fulton,Jun 2023,2023-06-01,Multi-Family,0.0
South Fulton,Jun 2023,2023-06-01,Single-Family,40.0
South Fulton,Jul 2023,2023-07-01,Multi-Family,0.0
South Fulton,Jul 2023,2023-07-01,Single-Family,41.0
South Fulton,Aug 2023,2023-08-01,Multi-Family,0.0
South Fulton,Aug 2023,2023-08-01,Single-Family,48.0
South Fulton,Sep 2023,2023-09-01,Multi-Family,0.0
South Fulton,Sep 2023,2023-09-01,Single-Family,40.0
South Fulton,Oct 2023,2023-10-01,Multi-Family,0.0
South Fulton,Oct 2023,2023-10-01,Single-Family,63.0
South Fulton,Nov 2023,2023-11-01,Multi-Family,0.0
South Fulton,Nov 2023,2023-11-01,Single-Family,92.0
South Fulton,Dec 2023,2023-12-01,Multi-Family,0.0
South Fulton,Dec 2023,2023-12-01,Single-Family,91.0
South Fulton,Jan 2024,2024-01-01,Multi-Family,0.0
South Fulton,Jan 2024,2024-01-01,Single-Family,101.0
South Fulton,Feb 2024,2024-02-01,Multi-Family,0.0
South Fulton,Feb 2024,2024-02-01,Single-Family,54.0
South Fulton,Mar 2024,2024-03-01,Multi-Family,0.0
South Fulton,Mar 2024,2024-03-01,Single-Family,67.0
South Fulton,Apr 2024,2024-04-01,Multi-Family,0.0
South Fulton,Apr 2024,2024-04-01,Single-Family,25.0
South Fulton,May 2024,2024-05-01,Multi-Family,0.0
South Fulton,May 2024,2024-05-01,Single-Family,78.0
South Fulton,Jun 2024,2024-06-01,Multi-Family,0.0
South Fulton,Jun 2024,2024-06-01,Single-Family,63.0
South Fulton,Jul 2024,2024-07-01,Multi-Family,0.0
South Fulton,Jul 2024,2024-07-01,Single-Family,87.0
South Fulton,Aug 2024,2024-08-01,Multi-Family,0.0
South Fulton,Aug 2024,2024-08-01,Single-Family,100.0
South Fulton,Sep 2024,2024-09-01,Multi-Family,0.0
South Fulton,Sep 2024,2024-09-01,Single-Family,66.0
Stockbridge,Apr 2023,2023-04-01,Multi-Family,0.0
Stockbridge,Apr 2023,2023-04-01,Single-Family,3.0
Stockbridge,May 2023,2023-05-01,Multi-Family,0.0
Stockbridge,May 2023,2023-05-01,Single-Family,4.0
Stockbridge,Jun 2023,2023-06-01,Multi-Family,0.0
Stockbridge,Jun 2023,2023-06-01,Single-Family,6.0
Stockbridge,Jul 2023,2023-07-01,Multi-Family,0.0
Stockbridge,Jul 2023,2023-07-01,Single-Family,1.0
Stockbridge,Aug 2023,2023-08-01,Multi-Family,0.0
Stockbridge,Aug 2023,2023-08-01,Single-Family,39.0
Stockbridge,Sep 2023,2023-09-01,Multi-Family,0.0
Stockbridge,Sep 2023,2023-09-01,Single-Family,35.0
Stockbridge,Oct 2023,2023-10-01,Multi-Family,0.0
Stockbridge,Oct 2023,2023-10-01,Single-Family,60.0
Stockbridge,Nov 2023,2023-11-01,Multi-Family,0.0
Stockbridge,Nov 2023,2023-11-01,Single-Family,15.0
Stockbridge,Dec 2023,2023-12-01,Multi-Family,0.0
Stockbridge,Dec 2023,2023-12-01,Single-Family,13.0
Stockbridge,Jan 2024,2024-01-01,Multi-Family,0.0
Stockbridge,Jan 2024,2024-01-01,Single-Family,12.0
Stockbridge,Feb 2024,2024-02-01,Multi-Family,0.0
Stockbridge,Feb 2024,2024-02-01,Single-Family,16.0
Stockbridge,Mar 2024,2024-03-01,Multi-Family,0.0
Stockbridge,Mar 2024,2024-03-01,Single-Family,49.0
Stockbridge,Apr 2024,2024-04-01,Multi-Family,0.0
Stockbridge,Apr 2024,2024-04-01,Single-Family,18.0
Stockbridge,May 2024,2024-05-01,Multi-Family,0.0
Stockbridge,May 2024,2024-05-01,Single-Family,16.0
Stockbridge,Jun 2024,2024-06-01,Multi-Family,0.0
Stockbridge,Jun 2024,2024-06-01,Single-Family,2.0
Stockbridge,Jul 2024,2024-07-01,Multi-Family,0.0
Stockbridge,Jul 2024,2024-07-01,Single-Family,7.0
Stockbridge,Aug 2024,2024-08-01,Multi-Family,0.0
Stockbridge,Aug 2024,2024-08-01,Single-Family,19.0
Stockbridge,Sep 2024,2024-09-01,Multi-Family,0.0
Stockbridge,Sep 2024,2024-09-01,Single-Family,13.0
Stone Mountain,Apr 2023,2023-04-01,Multi-Family,0.0
Stone Mountain,Apr 2023,2023-04-01,Single-Family,0.0
Stone Mountain,May 2023,2023-05-01,Multi-Family,0.0
Stone Mountain,May 2023,2023-05-01,Single-Family,0.0
Stone Mountain,Jun 2023,2023-06-01,Multi-Family,0.0
Stone Mountain,Jun 2023,2023-06-01,Single-Family,0.0
Stone Mountain,Jul 2023,2023-07-01,Multi-Family,0.0
Stone Mountain,Jul 2023,2023-07-01,Single-Family,0.0
Stone Mountain,Aug 2023,2023-08-01,Multi-Family,0.0
Stone Mountain,Aug 2023,2023-08-01,Single-Family,0.0
Stone Mountain,Sep 2023,2023-09-01,Multi-Family,0.0
Stone Mountain,Sep 2023,2023-09-01,Single-Family,0.0
Stone Mountain,Oct 2023,2023-10-01,Multi-Family,0.0
Stone Mountain,Oct 2023,2023-10-01,Single-Family,0.0
Stone Mountain,Nov 2023,2023-11-01,Multi-Family,0.0
Stone Mountain,Nov 2023,2023-11-01,Single-Family,0.0
Stone Mountain,Dec 2023,2023-12-01,Multi-Family,0.0
Stone Mountain,Dec 2023,2023-12-01,Single-Family,0.0
Stone Mountain,Jan 2024,2024-01-01,Multi-Family,0.0
Stone Mountain,Jan 2024,2024-01-01,Single-Family,0.0
Stone Mountain,Feb 2024,2024-02-01,Multi-Family,0.0
Stone Mountain,Feb 2024,2024-02-01,Single-Family,0.0
Stone Mountain,Mar 2024,2024-03-01,Multi-Family,0.0
Stone Mountain,Mar 2024,2024-03-01,Single-Family,0.0
Stone Mountain,Apr 2024,2024-04-01,Multi-Family,0.0
Stone Mountain,Apr 2024,2024-04-01,Single-Family,0.0
Stone Mountain,May 2024,2024-05-01,Multi-Family,0.0
Stone Mountain,May 2024,2024-05-01,Single-Family,0.0
Stone Mountain,Jun 2024,2024-06-01,Multi-Family,0.0
Stone Mountain,Jun 2024,2024-06-01,Single-Family,0.0
Stone Mountain,Jul 2024,2024-07-01,Multi-Family,0.0
Stone Mountain,Jul 2024,2024-07-01,Single-Family,1.0
Stone Mountain,Aug 2024,2024-08-01,Multi-Family,0.0
Stone Mountain,Aug 2024,2024-08-01,Single-Family,0.0
Stone Mountain,Sep 2024,2024-09-01,Multi-Family,0.0
Stone Mountain,Sep 2024,2024-09-01,Single-Family,0.0
Stonecrest,Apr 2023,2023-04-01,Multi-Family,0.0
Stonecrest,Apr 2023,2023-04-01,Single-Family,0.0
Stonecrest,May 2023,2023-05-01,Multi-Family,0.0
Stonecrest,May 2023,2023-05-01,Single-Family,16.0
Stonecrest,Jun 2023,2023-06-01,Multi-Family,0.0
Stonecrest,Jun 2023,2023-06-01,Single-Family,11.0
Stonecrest,Jul 2023,2023-07-01,Multi-Family,0.0
Stonecrest,Jul 2023,2023-07-01,Single-Family,10.0
Stonecrest,Aug 2023,2023-08-01,Multi-Family,0.0
Stonecrest,Aug 2023,2023-08-01,Single-Family,18.0
Stonecrest,Sep 2023,2023-09-01,Multi-Family,0.0
Stonecrest,Sep 2023,2023-09-01,Single-Family,0.0
Stonecrest,Oct 2023,2023-10-01,Multi-Family,0.0
Stonecrest,Oct 2023,2023-10-01,Single-Family,1.0
Stonecrest,Nov 2023,2023-11-01,Multi-Family,0.0
Stonecrest,Nov 2023,2023-11-01,Single-Family,12.0
Stonecrest,Dec 2023,2023-12-01,Multi-Family,0.0
Stonecrest,Dec 2023,2023-12-01,Single-Family,1.0
Stonecrest,Jan 2024,2024-01-01,Multi-Family,0.0
Stonecrest,Jan 2024,2024-01-01,Single-Family,1.0
Stonecrest,Feb 2024,2024-02-01,Multi-Family,0.0
Stonecrest,Feb 2024,2024-02-01,Single-Family,3.0
Stonecrest,Mar 2024,2024-03-01,Multi-Family,0.0
Stonecrest,Mar 2024,2024-03-01,Single-Family,2.0
Stonecrest,Apr 2024,2024-04-01,Multi-Family,0.0
Stonecrest,Apr 2024,2024-04-01,Single-Family,2.0
Stonecrest,May 2024,2024-05-01,Multi-Family,0.0
Stonecrest,May 2024,2024-05-01,Single-Family,1.0
Stonecrest,Jun 2024,2024-06-01,Multi-Family,0.0
Stonecrest,Jun 2024,2024-06-01,Single-Family,12.0
Stonecrest,Jul 2024,2024-07-01,Multi-Family,0.0
Stonecrest,Jul 2024,2024-07-01,Single-Family,1.0
Stonecrest,Aug 2024,2024-08-01,Multi-Family,0.0
Stonecrest,Aug 2024,2024-08-01,Single-Family,20.0
Stonecrest,Sep 2024,2024-09-01,Multi-Family,0.0
Stonecrest,Sep 2024,2024-09-01,Single-Family,3.0
Sugar Hill,Apr 2023,2023-04-01,Multi-Family,0.0
Sugar Hill,Apr 2023,2023-04-01,Single-Family,9.0
Sugar Hill,May 2023,2023-05-01,Multi-Family,178.0
Sugar Hill,May 2023,2023-05-01,Single-Family,27.0
Sugar Hill,Jun 2023,2023-06-01,Multi-Family,0.0
Sugar Hill,Jun 2023,2023-06-01,Single-Family,0.0
Sugar Hill,Jul 2023,2023-07-01,Multi-Family,0.0
Sugar Hill,Jul 2023,2023-07-01,Single-Family,5.0
Sugar Hill,Aug 2023,2023-08-01,Multi-Family,0.0
Sugar Hill,Aug 2023,2023-08-01,Single-Family,16.0
Sugar Hill,Sep 2023,2023-09-01,Multi-Family,0.0
Sugar Hill,Sep 2023,2023-09-01,Single-Family,2.0
Sugar Hill,Oct 2023,2023-10-01,Multi-Family,75.0
Sugar Hill,Oct 2023,2023-10-01,Single-Family,0.0
Sugar Hill,Nov 2023,2023-11-01,Multi-Family,227.0
Sugar Hill,Nov 2023,2023-11-01,Single-Family,0.0
Sugar Hill,Dec 2023,2023-12-01,Multi-Family,0.0
Sugar Hill,Dec 2023,2023-12-01,Single-Family,25.0
Sugar Hill,Jan 2024,2024-01-01,Multi-Family,0.0
Sugar Hill,Jan 2024,2024-01-01,Single-Family,14.0
Sugar Hill,Feb 2024,2024-02-01,Multi-Family,0.0
Sugar Hill,Feb 2024,2024-02-01,Single-Family,39.0
Sugar Hill,Mar 2024,2024-03-01,Multi-Family,0.0
Sugar Hill,Mar 2024,2024-03-01,Single-Family,20.0
Sugar Hill,Apr 2024,2024-04-01,Multi-Family,0.0
Sugar Hill,Apr 2024,2024-04-01,Single-Family,24.0
Sugar Hill,May 2024,2024-05-01,Multi-Family,0.0
Sugar Hill,May 2024,2024-05-01,Single-Family,28.0
Sugar Hill,Jun 2024,2024-06-01,Multi-Family,0.0
Sugar Hill,Jun 2024,2024-06-01,Single-Family,80.0
Sugar Hill,Jul 2024,2024-07-01,Multi-Family,0.0
Sugar Hill,Jul 2024,2024-07-01,Single-Family,3.0
Sugar Hill,Aug 2024,2024-08-01,Multi-Family,0.0
Sugar Hill,Aug 2024,2024-08-01,Single-Family,11.0
Sugar Hill,Sep 2024,2024-09-01,Multi-Family,12.0
Sugar Hill,Sep 2024,2024-09-01,Single-Family,9.0
Suwanee,Apr 2023,2023-04-01,Multi-Family,0.0
Suwanee,Apr 2023,2023-04-01,Single-Family,0.0
Suwanee,May 2023,2023-05-01,Multi-Family,0.0
Suwanee,May 2023,2023-05-01,Single-Family,4.0
Suwanee,Jun 2023,2023-06-01,Multi-Family,0.0
Suwanee,Jun 2023,2023-06-01,Single-Family,1.0
Suwanee,Jul 2023,2023-07-01,Multi-Family,0.0
Suwanee,Jul 2023,2023-07-01,Single-Family,2.0
Suwanee,Aug 2023,2023-08-01,Multi-Family,0.0
Suwanee,Aug 2023,2023-08-01,Single-Family,1.0
Suwanee,Sep 2023,2023-09-01,Multi-Family,0.0
Suwanee,Sep 2023,2023-09-01,Single-Family,0.0
Suwanee,Oct 2023,2023-10-01,Multi-Family,0.0
Suwanee,Oct 2023,2023-10-01,Single-Family,0.0
Suwanee,Nov 2023,2023-11-01,Multi-Family,0.0
Suwanee,Nov 2023,2023-11-01,Single-Family,2.0
Suwanee,Dec 2023,2023-12-01,Multi-Family,0.0
Suwanee,Dec 2023,2023-12-01,Single-Family,1.0
Suwanee,Jan 2024,2024-01-01,Multi-Family,0.0
Suwanee,Jan 2024,2024-01-01,Single-Family,0.0
Suwanee,Feb 2024,2024-02-01,Multi-Family,0.0
Suwanee,Feb 2024,2024-02-01,Single-Family,0.0
Suwanee,Mar 2024,2024-03-01,Multi-Family,0.0
Suwanee,Mar 2024,2024-03-01,Single-Family,1.0
Suwanee,Apr 2024,2024-04-01,Multi-Family,0.0
Suwanee,Apr 2024,2024-04-01,Single-Family,0.0
Suwanee,May 2024,2024-05-01,Multi-Family,0.0
Suwanee,May 2024,2024-05-01,Single-Family,0.0
Suwanee,Jun 2024,2024-06-01,Multi-Family,0.0
Suwanee,Jun 2024,2024-06-01,Single-Family,0.0
Suwanee,Jul 2024,2024-07-01,Multi-Family,6.0
Suwanee,Jul 2024,2024-07-01,Single-Family,7.0
Suwanee,Aug 2024,2024-08-01,Multi-Family,0.0
Suwanee,Aug 2024,2024-08-01,Single-Family,0.0
Suwanee,Sep 2024,2024-09-01,Multi-Family,0.0
Suwanee,Sep 2024,2024-09-01,Single-Family,1.0
Tucker,Apr 2023,2023-04-01,Multi-Family,0.0
Tucker,Apr 2023,2023-04-01,Single-Family,0.0
Tucker,May 2023,2023-05-01,Multi-Family,0.0
Tucker,May 2023,2023-05-01,Single-Family,0.0
Tucker,Jun 2023,2023-06-01,Multi-Family,0.0
Tucker,Jun 2023,2023-06-01,Single-Family,19.0
Tucker,Jul 2023,2023-07-01,Multi-Family,0.0
Tucker,Jul 2023,2023-07-01,Single-Family,20.0
Tucker,Aug 2023,2023-08-01,Multi-Family,0.0
Tucker,Aug 2023,2023-08-01,Single-Family,12.0
Tucker,Sep 2023,2023-09-01,Multi-Family,0.0
Tucker,Sep 2023,2023-09-01,Single-Family,1.0
Tucker,Oct 2023,2023-10-01,Multi-Family,0.0
Tucker,Oct 2023,2023-10-01,Single-Family,15.0
Tucker,Nov 2023,2023-11-01,Multi-Family,0.0
Tucker,Nov 2023,2023-11-01,Single-Family,9.0
Tucker,Dec 2023,2023-12-01,Multi-Family,0.0
Tucker,Dec 2023,2023-12-01,Single-Family,12.0
Tucker,Jan 2024,2024-01-01,Multi-Family,0.0
Tucker,Jan 2024,2024-01-01,Single-Family,6.0
Tucker,Feb 2024,2024-02-01,Multi-Family,0.0
Tucker,Feb 2024,2024-02-01,Single-Family,5.0
Tucker,Mar 2024,2024-03-01,Multi-Family,0.0
Tucker,Mar 2024,2024-03-01,Single-Family,9.0
Tucker,Apr 2024,2024-04-01,Multi-Family,0.0
Tucker,Apr 2024,2024-04-01,Single-Family,5.0
Tucker,May 2024,2024-05-01,Multi-Family,0.0
Tucker,May 2024,2024-05-01,Single-Family,4.0
