county_name,date,month_year,year,Series,Permits
DeKalb,2013-10-01,Oct 2013,2013,Large Multi-Family Permits (5+ units),0.0
DeKalb,2013-11-01,Nov 2013,2013,Large Multi-Family Permits (5+ units),307.0
DeKalb,2013-12-01,Dec 2013,2013,Large Multi-Family Permits (5+ units),0.0
DeKalb,2014-01-01,Jan 2014,2014,Total Permits,17.0
DeKalb,2014-02-01,Feb 2014,2014,Total Permits,23.0
DeKalb,2014-03-01,Mar 2014,2014,Total Permits,184.0
DeKalb,2014-04-01,Apr 2014,2014,Total Permits,33.0
DeKalb,2014-05-01,May 2014,2014,Total Permits,40.0
DeKalb,2014-06-01,Jun 2014,2014,Total Permits,74.0
DeKalb,2014-07-01,Jul 2014,2014,Total Permits,222.0
DeKalb,2014-08-01,Aug 2014,2014,Total Permits,46.0
DeKalb,2014-09-01,Sep 2014,2014,Total Permits,48.0
DeKalb,2014-10-01,Oct 2014,2014,Total Permits,258.0
DeKalb,2014-11-01,Nov 2014,2014,Total Permits,145.0
DeKalb,2014-12-01,Dec 2014,2014,Total Permits,141.0
DeKalb,2014-01-01,Jan 2014,2014,All Single-Family Permits,17.0
DeKalb,2014-02-01,Feb 2014,2014,All Single-Family Permits,23.0
DeKalb,2014-03-01,Mar 2014,2014,All Single-Family Permits,34.0
DeKalb,2014-04-01,Apr 2014,2014,All Single-Family Permits,33.0
DeKalb,2014-05-01,May 2014,2014,All Single-Family Permits,40.0
DeKalb,2014-06-01,Jun 2014,2014,All Single-Family Permits,74.0
DeKalb,2014-07-01,Jul 2014,2014,All Single-Family Permits,54.0
DeKalb,2014-08-01,Aug 2014,2014,All Single-Family Permits,46.0
DeKalb,2014-09-01,Sep 2014,2014,All Single-Family Permits,48.0
DeKalb,2014-10-01,Oct 2014,2014,All Single-Family Permits,48.0
DeKalb,2014-11-01,Nov 2014,2014,All Single-Family Permits,33.0
DeKalb,2014-12-01,Dec 2014,2014,All Single-Family Permits,35.0
DeKalb,2014-01-01,Jan 2014,2014,All Multi-Family Permits,0.0
DeKalb,2014-02-01,Feb 2014,2014,All Multi-Family Permits,0.0
DeKalb,2014-03-01,Mar 2014,2014,All Multi-Family Permits,150.0
DeKalb,2014-04-01,Apr 2014,2014,All Multi-Family Permits,0.0
DeKalb,2014-05-01,May 2014,2014,All Multi-Family Permits,0.0
DeKalb,2014-06-01,Jun 2014,2014,All Multi-Family Permits,0.0
DeKalb,2014-07-01,Jul 2014,2014,All Multi-Family Permits,168.0
DeKalb,2014-08-01,Aug 2014,2014,All Multi-Family Permits,0.0
DeKalb,2014-09-01,Sep 2014,2014,All Multi-Family Permits,0.0
DeKalb,2014-10-01,Oct 2014,2014,All Multi-Family Permits,210.0
DeKalb,2014-11-01,Nov 2014,2014,All Multi-Family Permits,112.0
DeKalb,2014-12-01,Dec 2014,2014,All Multi-Family Permits,106.0
DeKalb,2014-01-01,Jan 2014,2014,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2014-02-01,Feb 2014,2014,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2014-03-01,Mar 2014,2014,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2014-04-01,Apr 2014,2014,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2014-05-01,May 2014,2014,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2014-06-01,Jun 2014,2014,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2014-07-01,Jul 2014,2014,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2014-08-01,Aug 2014,2014,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2014-09-01,Sep 2014,2014,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2014-10-01,Oct 2014,2014,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2014-11-01,Nov 2014,2014,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2014-12-01,Dec 2014,2014,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2014-01-01,Jan 2014,2014,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2014-02-01,Feb 2014,2014,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2014-03-01,Mar 2014,2014,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2014-04-01,Apr 2014,2014,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2014-05-01,May 2014,2014,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2014-06-01,Jun 2014,2014,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2014-07-01,Jul 2014,2014,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2014-08-01,Aug 2014,2014,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2014-09-01,Sep 2014,2014,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2014-10-01,Oct 2014,2014,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2014-11-01,Nov 2014,2014,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2014-12-01,Dec 2014,2014,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2014-01-01,Jan 2014,2014,Large Multi-Family Permits (5+ units),0.0
DeKalb,2014-02-01,Feb 2014,2014,Large Multi-Family Permits (5+ units),0.0
DeKalb,2014-03-01,Mar 2014,2014,Large Multi-Family Permits (5+ units),150.0
DeKalb,2014-04-01,Apr 2014,2014,Large Multi-Family Permits (5+ units),0.0
DeKalb,2014-05-01,May 2014,2014,Large Multi-Family Permits (5+ units),0.0
DeKalb,2014-06-01,Jun 2014,2014,Large Multi-Family Permits (5+ units),0.0
DeKalb,2014-07-01,Jul 2014,2014,Large Multi-Family Permits (5+ units),168.0
DeKalb,2014-08-01,Aug 2014,2014,Large Multi-Family Permits (5+ units),0.0
DeKalb,2014-09-01,Sep 2014,2014,Large Multi-Family Permits (5+ units),0.0
DeKalb,2014-10-01,Oct 2014,2014,Large Multi-Family Permits (5+ units),210.0
DeKalb,2014-11-01,Nov 2014,2014,Large Multi-Family Permits (5+ units),112.0
DeKalb,2014-12-01,Dec 2014,2014,Large Multi-Family Permits (5+ units),106.0
DeKalb,2015-01-01,Jan 2015,2015,Total Permits,63.0
DeKalb,2015-02-01,Feb 2015,2015,Total Permits,341.0
DeKalb,2015-03-01,Mar 2015,2015,Total Permits,445.0
DeKalb,2015-04-01,Apr 2015,2015,Total Permits,77.0
DeKalb,2015-05-01,May 2015,2015,Total Permits,96.0
DeKalb,2015-06-01,Jun 2015,2015,Total Permits,118.0
DeKalb,2015-07-01,Jul 2015,2015,Total Permits,132.0
DeKalb,2015-08-01,Aug 2015,2015,Total Permits,164.0
DeKalb,2015-09-01,Sep 2015,2015,Total Permits,298.0
DeKalb,2015-10-01,Oct 2015,2015,Total Permits,210.0
DeKalb,2015-11-01,Nov 2015,2015,Total Permits,105.0
DeKalb,2015-12-01,Dec 2015,2015,Total Permits,118.0
DeKalb,2015-01-01,Jan 2015,2015,All Single-Family Permits,63.0
DeKalb,2015-02-01,Feb 2015,2015,All Single-Family Permits,44.0
DeKalb,2015-03-01,Mar 2015,2015,All Single-Family Permits,90.0
DeKalb,2015-04-01,Apr 2015,2015,All Single-Family Permits,77.0
DeKalb,2015-05-01,May 2015,2015,All Single-Family Permits,67.0
DeKalb,2015-06-01,Jun 2015,2015,All Single-Family Permits,77.0
DeKalb,2015-07-01,Jul 2015,2015,All Single-Family Permits,96.0
DeKalb,2015-08-01,Aug 2015,2015,All Single-Family Permits,131.0
DeKalb,2015-09-01,Sep 2015,2015,All Single-Family Permits,17.0
DeKalb,2015-10-01,Oct 2015,2015,All Single-Family Permits,91.0
DeKalb,2015-11-01,Nov 2015,2015,All Single-Family Permits,69.0
DeKalb,2015-12-01,Dec 2015,2015,All Single-Family Permits,78.0
DeKalb,2015-01-01,Jan 2015,2015,All Multi-Family Permits,0.0
DeKalb,2015-02-01,Feb 2015,2015,All Multi-Family Permits,297.0
DeKalb,2015-03-01,Mar 2015,2015,All Multi-Family Permits,355.0
DeKalb,2015-04-01,Apr 2015,2015,All Multi-Family Permits,0.0
DeKalb,2015-05-01,May 2015,2015,All Multi-Family Permits,29.0
DeKalb,2015-06-01,Jun 2015,2015,All Multi-Family Permits,41.0
DeKalb,2015-07-01,Jul 2015,2015,All Multi-Family Permits,36.0
DeKalb,2015-08-01,Aug 2015,2015,All Multi-Family Permits,33.0
DeKalb,2015-09-01,Sep 2015,2015,All Multi-Family Permits,281.0
DeKalb,2015-10-01,Oct 2015,2015,All Multi-Family Permits,119.0
DeKalb,2015-11-01,Nov 2015,2015,All Multi-Family Permits,36.0
DeKalb,2015-12-01,Dec 2015,2015,All Multi-Family Permits,40.0
DeKalb,2015-01-01,Jan 2015,2015,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2015-02-01,Feb 2015,2015,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2015-03-01,Mar 2015,2015,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2015-04-01,Apr 2015,2015,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2015-05-01,May 2015,2015,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2015-06-01,Jun 2015,2015,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2015-07-01,Jul 2015,2015,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2015-08-01,Aug 2015,2015,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2015-09-01,Sep 2015,2015,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2015-10-01,Oct 2015,2015,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2015-11-01,Nov 2015,2015,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2015-12-01,Dec 2015,2015,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2015-01-01,Jan 2015,2015,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2015-02-01,Feb 2015,2015,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2015-03-01,Mar 2015,2015,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2015-04-01,Apr 2015,2015,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2015-05-01,May 2015,2015,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2015-06-01,Jun 2015,2015,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2015-07-01,Jul 2015,2015,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2015-08-01,Aug 2015,2015,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2015-09-01,Sep 2015,2015,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2015-10-01,Oct 2015,2015,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2015-11-01,Nov 2015,2015,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2015-12-01,Dec 2015,2015,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2015-01-01,Jan 2015,2015,Large Multi-Family Permits (5+ units),0.0
DeKalb,2015-02-01,Feb 2015,2015,Large Multi-Family Permits (5+ units),297.0
DeKalb,2015-03-01,Mar 2015,2015,Large Multi-Family Permits (5+ units),355.0
DeKalb,2015-04-01,Apr 2015,2015,Large Multi-Family Permits (5+ units),0.0
DeKalb,2015-05-01,May 2015,2015,Large Multi-Family Permits (5+ units),29.0
DeKalb,2015-06-01,Jun 2015,2015,Large Multi-Family Permits (5+ units),41.0
DeKalb,2015-07-01,Jul 2015,2015,Large Multi-Family Permits (5+ units),36.0
DeKalb,2015-08-01,Aug 2015,2015,Large Multi-Family Permits (5+ units),33.0
DeKalb,2015-09-01,Sep 2015,2015,Large Multi-Family Permits (5+ units),281.0
DeKalb,2015-10-01,Oct 2015,2015,Large Multi-Family Permits (5+ units),119.0
DeKalb,2015-11-01,Nov 2015,2015,Large Multi-Family Permits (5+ units),36.0
DeKalb,2015-12-01,Dec 2015,2015,Large Multi-Family Permits (5+ units),40.0
DeKalb,2016-01-01,Jan 2016,2016,Total Permits,100.0
DeKalb,2016-02-01,Feb 2016,2016,Total Permits,134.0
DeKalb,2016-03-01,Mar 2016,2016,Total Permits,458.0
DeKalb,2016-04-01,Apr 2016,2016,Total Permits,152.0
DeKalb,2016-05-01,May 2016,2016,Total Permits,234.0
DeKalb,2016-06-01,Jun 2016,2016,Total Permits,177.0
DeKalb,2016-07-01,Jul 2016,2016,Total Permits,116.0
DeKalb,2016-08-01,Aug 2016,2016,Total Permits,233.0
DeKalb,2016-09-01,Sep 2016,2016,Total Permits,125.0
DeKalb,2016-10-01,Oct 2016,2016,Total Permits,194.0
DeKalb,2016-11-01,Nov 2016,2016,Total Permits,132.0
DeKalb,2016-12-01,Dec 2016,2016,Total Permits,154.0
DeKalb,2016-01-01,Jan 2016,2016,All Single-Family Permits,72.0
DeKalb,2016-02-01,Feb 2016,2016,All Single-Family Permits,103.0
DeKalb,2016-03-01,Mar 2016,2016,All Single-Family Permits,116.0
DeKalb,2016-04-01,Apr 2016,2016,All Single-Family Permits,135.0
DeKalb,2016-05-01,May 2016,2016,All Single-Family Permits,120.0
DeKalb,2016-06-01,Jun 2016,2016,All Single-Family Permits,152.0
DeKalb,2016-07-01,Jul 2016,2016,All Single-Family Permits,94.0
DeKalb,2016-08-01,Aug 2016,2016,All Single-Family Permits,135.0
DeKalb,2016-09-01,Sep 2016,2016,All Single-Family Permits,102.0
DeKalb,2016-10-01,Oct 2016,2016,All Single-Family Permits,172.0
DeKalb,2016-11-01,Nov 2016,2016,All Single-Family Permits,113.0
DeKalb,2016-12-01,Dec 2016,2016,All Single-Family Permits,78.0
DeKalb,2016-01-01,Jan 2016,2016,All Multi-Family Permits,28.0
DeKalb,2016-02-01,Feb 2016,2016,All Multi-Family Permits,31.0
DeKalb,2016-03-01,Mar 2016,2016,All Multi-Family Permits,342.0
DeKalb,2016-04-01,Apr 2016,2016,All Multi-Family Permits,17.0
DeKalb,2016-05-01,May 2016,2016,All Multi-Family Permits,114.0
DeKalb,2016-06-01,Jun 2016,2016,All Multi-Family Permits,25.0
DeKalb,2016-07-01,Jul 2016,2016,All Multi-Family Permits,22.0
DeKalb,2016-08-01,Aug 2016,2016,All Multi-Family Permits,98.0
DeKalb,2016-09-01,Sep 2016,2016,All Multi-Family Permits,23.0
DeKalb,2016-10-01,Oct 2016,2016,All Multi-Family Permits,22.0
DeKalb,2016-11-01,Nov 2016,2016,All Multi-Family Permits,19.0
DeKalb,2016-12-01,Dec 2016,2016,All Multi-Family Permits,76.0
DeKalb,2016-01-01,Jan 2016,2016,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2016-02-01,Feb 2016,2016,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2016-03-01,Mar 2016,2016,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2016-04-01,Apr 2016,2016,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2016-05-01,May 2016,2016,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2016-06-01,Jun 2016,2016,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2016-07-01,Jul 2016,2016,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2016-08-01,Aug 2016,2016,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2016-09-01,Sep 2016,2016,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2016-10-01,Oct 2016,2016,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2016-11-01,Nov 2016,2016,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2016-12-01,Dec 2016,2016,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2016-01-01,Jan 2016,2016,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2016-02-01,Feb 2016,2016,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2016-03-01,Mar 2016,2016,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2016-04-01,Apr 2016,2016,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2016-05-01,May 2016,2016,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2016-06-01,Jun 2016,2016,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2016-07-01,Jul 2016,2016,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2016-08-01,Aug 2016,2016,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2016-09-01,Sep 2016,2016,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2016-10-01,Oct 2016,2016,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2016-11-01,Nov 2016,2016,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2016-12-01,Dec 2016,2016,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2016-01-01,Jan 2016,2016,Large Multi-Family Permits (5+ units),28.0
DeKalb,2016-02-01,Feb 2016,2016,Large Multi-Family Permits (5+ units),31.0
DeKalb,2016-03-01,Mar 2016,2016,Large Multi-Family Permits (5+ units),342.0
DeKalb,2016-04-01,Apr 2016,2016,Large Multi-Family Permits (5+ units),17.0
DeKalb,2016-05-01,May 2016,2016,Large Multi-Family Permits (5+ units),114.0
DeKalb,2016-06-01,Jun 2016,2016,Large Multi-Family Permits (5+ units),25.0
DeKalb,2016-07-01,Jul 2016,2016,Large Multi-Family Permits (5+ units),22.0
DeKalb,2016-08-01,Aug 2016,2016,Large Multi-Family Permits (5+ units),98.0
DeKalb,2016-09-01,Sep 2016,2016,Large Multi-Family Permits (5+ units),23.0
DeKalb,2016-10-01,Oct 2016,2016,Large Multi-Family Permits (5+ units),22.0
DeKalb,2016-11-01,Nov 2016,2016,Large Multi-Family Permits (5+ units),19.0
DeKalb,2016-12-01,Dec 2016,2016,Large Multi-Family Permits (5+ units),76.0
DeKalb,2017-01-01,Jan 2017,2017,Total Permits,154.0
DeKalb,2017-02-01,Feb 2017,2017,Total Permits,114.0
DeKalb,2017-03-01,Mar 2017,2017,Total Permits,177.0
DeKalb,2017-04-01,Apr 2017,2017,Total Permits,317.0
DeKalb,2017-05-01,May 2017,2017,Total Permits,244.0
DeKalb,2017-06-01,Jun 2017,2017,Total Permits,305.0
DeKalb,2017-07-01,Jul 2017,2017,Total Permits,297.0
DeKalb,2017-08-01,Aug 2017,2017,Total Permits,218.0
DeKalb,2017-09-01,Sep 2017,2017,Total Permits,482.0
DeKalb,2017-10-01,Oct 2017,2017,Total Permits,216.0
DeKalb,2017-11-01,Nov 2017,2017,Total Permits,122.0
DeKalb,2017-12-01,Dec 2017,2017,Total Permits,144.0
DeKalb,2017-01-01,Jan 2017,2017,All Single-Family Permits,132.0
DeKalb,2017-02-01,Feb 2017,2017,All Single-Family Permits,98.0
DeKalb,2017-03-01,Mar 2017,2017,All Single-Family Permits,158.0
DeKalb,2017-04-01,Apr 2017,2017,All Single-Family Permits,130.0
DeKalb,2017-05-01,May 2017,2017,All Single-Family Permits,226.0
DeKalb,2017-06-01,Jun 2017,2017,All Single-Family Permits,188.0
DeKalb,2017-07-01,Jul 2017,2017,All Single-Family Permits,297.0
DeKalb,2017-08-01,Aug 2017,2017,All Single-Family Permits,170.0
DeKalb,2017-09-01,Sep 2017,2017,All Single-Family Permits,151.0
DeKalb,2017-10-01,Oct 2017,2017,All Single-Family Permits,144.0
DeKalb,2017-11-01,Nov 2017,2017,All Single-Family Permits,106.0
DeKalb,2017-12-01,Dec 2017,2017,All Single-Family Permits,95.0
DeKalb,2017-01-01,Jan 2017,2017,All Multi-Family Permits,22.0
DeKalb,2017-02-01,Feb 2017,2017,All Multi-Family Permits,16.0
DeKalb,2017-03-01,Mar 2017,2017,All Multi-Family Permits,19.0
DeKalb,2017-04-01,Apr 2017,2017,All Multi-Family Permits,187.0
DeKalb,2017-05-01,May 2017,2017,All Multi-Family Permits,18.0
DeKalb,2017-06-01,Jun 2017,2017,All Multi-Family Permits,117.0
DeKalb,2017-07-01,Jul 2017,2017,All Multi-Family Permits,0.0
DeKalb,2017-08-01,Aug 2017,2017,All Multi-Family Permits,48.0
DeKalb,2017-09-01,Sep 2017,2017,All Multi-Family Permits,331.0
DeKalb,2017-10-01,Oct 2017,2017,All Multi-Family Permits,72.0
DeKalb,2017-11-01,Nov 2017,2017,All Multi-Family Permits,16.0
DeKalb,2017-12-01,Dec 2017,2017,All Multi-Family Permits,49.0
DeKalb,2017-01-01,Jan 2017,2017,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2017-02-01,Feb 2017,2017,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2017-03-01,Mar 2017,2017,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2017-04-01,Apr 2017,2017,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2017-05-01,May 2017,2017,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2017-06-01,Jun 2017,2017,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2017-07-01,Jul 2017,2017,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2017-08-01,Aug 2017,2017,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2017-09-01,Sep 2017,2017,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2017-10-01,Oct 2017,2017,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2017-11-01,Nov 2017,2017,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2017-12-01,Dec 2017,2017,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2017-01-01,Jan 2017,2017,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2017-02-01,Feb 2017,2017,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2017-03-01,Mar 2017,2017,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2017-04-01,Apr 2017,2017,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2017-05-01,May 2017,2017,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2017-06-01,Jun 2017,2017,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2017-07-01,Jul 2017,2017,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2017-08-01,Aug 2017,2017,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2017-09-01,Sep 2017,2017,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2017-10-01,Oct 2017,2017,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2017-11-01,Nov 2017,2017,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2017-12-01,Dec 2017,2017,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2017-01-01,Jan 2017,2017,Large Multi-Family Permits (5+ units),22.0
DeKalb,2017-02-01,Feb 2017,2017,Large Multi-Family Permits (5+ units),16.0
DeKalb,2017-03-01,Mar 2017,2017,Large Multi-Family Permits (5+ units),19.0
DeKalb,2017-04-01,Apr 2017,2017,Large Multi-Family Permits (5+ units),187.0
DeKalb,2017-05-01,May 2017,2017,Large Multi-Family Permits (5+ units),18.0
DeKalb,2017-06-01,Jun 2017,2017,Large Multi-Family Permits (5+ units),117.0
DeKalb,2017-07-01,Jul 2017,2017,Large Multi-Family Permits (5+ units),0.0
DeKalb,2017-08-01,Aug 2017,2017,Large Multi-Family Permits (5+ units),48.0
DeKalb,2017-09-01,Sep 2017,2017,Large Multi-Family Permits (5+ units),331.0
DeKalb,2017-10-01,Oct 2017,2017,Large Multi-Family Permits (5+ units),72.0
DeKalb,2017-11-01,Nov 2017,2017,Large Multi-Family Permits (5+ units),16.0
DeKalb,2017-12-01,Dec 2017,2017,Large Multi-Family Permits (5+ units),49.0
DeKalb,2018-01-01,Jan 2018,2018,Total Permits,546.0
DeKalb,2018-02-01,Feb 2018,2018,Total Permits,69.0
DeKalb,2018-03-01,Mar 2018,2018,Total Permits,1007.0
DeKalb,2018-04-01,Apr 2018,2018,Total Permits,112.0
DeKalb,2018-05-01,May 2018,2018,Total Permits,235.0
DeKalb,2018-06-01,Jun 2018,2018,Total Permits,156.0
DeKalb,2018-07-01,Jul 2018,2018,Total Permits,148.0
DeKalb,2018-08-01,Aug 2018,2018,Total Permits,163.0
DeKalb,2018-09-01,Sep 2018,2018,Total Permits,56.0
DeKalb,2018-10-01,Oct 2018,2018,Total Permits,604.0
DeKalb,2018-11-01,Nov 2018,2018,Total Permits,434.0
DeKalb,2018-12-01,Dec 2018,2018,Total Permits,237.0
DeKalb,2018-01-01,Jan 2018,2018,All Single-Family Permits,108.0
DeKalb,2018-02-01,Feb 2018,2018,All Single-Family Permits,69.0
DeKalb,2018-03-01,Mar 2018,2018,All Single-Family Permits,135.0
DeKalb,2018-04-01,Apr 2018,2018,All Single-Family Permits,107.0
DeKalb,2018-05-01,May 2018,2018,All Single-Family Permits,100.0
DeKalb,2018-06-01,Jun 2018,2018,All Single-Family Permits,156.0
DeKalb,2018-07-01,Jul 2018,2018,All Single-Family Permits,148.0
DeKalb,2018-08-01,Aug 2018,2018,All Single-Family Permits,163.0
DeKalb,2018-09-01,Sep 2018,2018,All Single-Family Permits,56.0
DeKalb,2018-10-01,Oct 2018,2018,All Single-Family Permits,149.0
DeKalb,2018-11-01,Nov 2018,2018,All Single-Family Permits,134.0
DeKalb,2018-12-01,Dec 2018,2018,All Single-Family Permits,130.0
DeKalb,2018-01-01,Jan 2018,2018,All Multi-Family Permits,438.0
DeKalb,2018-02-01,Feb 2018,2018,All Multi-Family Permits,0.0
DeKalb,2018-03-01,Mar 2018,2018,All Multi-Family Permits,872.0
DeKalb,2018-04-01,Apr 2018,2018,All Multi-Family Permits,5.0
DeKalb,2018-05-01,May 2018,2018,All Multi-Family Permits,135.0
DeKalb,2018-06-01,Jun 2018,2018,All Multi-Family Permits,0.0
DeKalb,2018-07-01,Jul 2018,2018,All Multi-Family Permits,0.0
DeKalb,2018-08-01,Aug 2018,2018,All Multi-Family Permits,0.0
DeKalb,2018-09-01,Sep 2018,2018,All Multi-Family Permits,0.0
DeKalb,2018-10-01,Oct 2018,2018,All Multi-Family Permits,455.0
DeKalb,2018-11-01,Nov 2018,2018,All Multi-Family Permits,300.0
DeKalb,2018-12-01,Dec 2018,2018,All Multi-Family Permits,107.0
DeKalb,2018-01-01,Jan 2018,2018,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2018-02-01,Feb 2018,2018,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2018-03-01,Mar 2018,2018,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2018-04-01,Apr 2018,2018,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2018-05-01,May 2018,2018,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2018-06-01,Jun 2018,2018,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2018-07-01,Jul 2018,2018,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2018-08-01,Aug 2018,2018,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2018-09-01,Sep 2018,2018,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2018-10-01,Oct 2018,2018,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2018-11-01,Nov 2018,2018,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2018-12-01,Dec 2018,2018,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2018-01-01,Jan 2018,2018,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2018-02-01,Feb 2018,2018,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2018-03-01,Mar 2018,2018,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2018-04-01,Apr 2018,2018,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2018-05-01,May 2018,2018,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2018-06-01,Jun 2018,2018,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2018-07-01,Jul 2018,2018,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2018-08-01,Aug 2018,2018,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2018-09-01,Sep 2018,2018,Small Multi-Family Permits (2-4 units),0.0
DeKalb,2018-10-01,Oct 2018,2018,Small Multi-Family Permits (2-4 units),0.0
